date,BRK-B,JNJ,KO,PG,TLT,VTI,VZ,XOM
2023-08-23,354.260009765625,164.52999877929688,60.27000045776367,153.25,95.54000091552734,220.05999755859375,33.189998626708984,107.1500015258789
2023-08-24,354.29998779296875,165.08999633789062,60.11000061035156,152.5399932861328,94.91000366210938,217.11000061035156,33.380001068115234,106.3499984741211
2023-08-25,355.92999267578125,166.25,60.38999938964844,153.5399932861328,95.22000122070312,218.58999633789062,33.349998474121094,108.25
2023-08-28,355.54998779296875,164.2899932861328,60.560001373291016,153.77999877929688,95.31999969482422,219.99000549316406,33.54999923706055,109.16000366210938
2023-08-29,358.2900085449219,164.30999755859375,60.5,153.8699951171875,96.30999755859375,223.19000244140625,34.689998626708984,109.80999755859375
2023-08-30,361.05999755859375,163.72999572753906,60.470001220703125,154.0399932861328,96.20999908447266,224.17999267578125,34.63999938964844,110.87999725341797
2023-08-31,360.20001220703125,161.67999267578125,59.83000183105469,154.33999633789062,96.63999938964844,223.94000244140625,34.97999954223633,111.19000244140625
2023-09-01,362.4599914550781,160.47999572753906,59.310001373291016,154.50999450683594,94.8499984741211,224.67999267578125,34.86000061035156,113.5199966430664
2023-09-05,360.4700012207031,160.67999267578125,58.81999969482422,152.44000244140625,93.5199966430664,223.33999633789062,34.29999923706055,113.52999877929688
2023-09-06,361.6700134277344,158.00999450683594,58.779998779296875,152.13999938964844,93.75,221.94000244140625,34.18000030517578,114.51000213623047
2023-09-07,361.79998779296875,160.02999877929688,58.33000183105469,153.58999633789062,94.01000213623047,221.17999267578125,33.810001373291016,113.94999694824219
2023-09-08,363.1499938964844,160.55999755859375,58.33000183105469,152.92999267578125,94.37000274658203,221.4199981689453,33.45000076293945,115.61000061035156
2023-09-11,365.5199890136719,162.66000366210938,58.880001068115234,154.75,93.69000244140625,222.80999755859375,33.939998626708984,114.16000366210938
2023-09-12,367.7799987792969,163.5800018310547,58.29999923706055,152.02999877929688,94.2300033569336,221.72999572753906,34.040000915527344,117.48999786376953
2023-09-13,367.82000732421875,163.99000549316406,58.439998626708984,153.08999633789062,94.20999908447266,221.75999450683594,33.86000061035156,116.44000244140625
2023-09-14,369.5,163.74000549316406,58.459999084472656,154.77000427246094,93.52999877929688,223.66000366210938,34.040000915527344,118.5199966430664
2023-09-15,367.8599853515625,161.4499969482422,57.939998626708984,153.47000122070312,92.95999908447266,221.02999877929688,33.790000915527344,116.69999694824219
2023-09-18,370.42999267578125,162.47000122070312,58.29999923706055,154.0500030517578,93.48999786376953,221.0500030517578,33.529998779296875,117.63999938964844
2023-09-19,370.4800109863281,162.1999969482422,58.18000030517578,153.60000610351562,92.80000305175781,220.49000549316406,33.400001525878906,117.33000183105469
2023-09-20,366.82000732421875,162.91000366210938,58.439998626708984,153.47000122070312,93.08999633789062,218.5399932861328,33.599998474121094,116.4000015258789
2023-09-21,363.2799987792969,161.66000366210938,57.540000915527344,152.13999938964844,90.69999694824219,214.08999633789062,33.290000915527344,114.76000213623047
2023-09-22,360.1600036621094,160.5,57.599998474121094,151.5800018310547,91.43000030517578,213.63999938964844,33.279998779296875,114.94000244140625
2023-09-25,361.7099914550781,160.25999450683594,57.0,150.66000366210938,89.18000030517578,214.5,33.15999984741211,116.2300033569336
2023-09-26,359.4200134277344,159.02000427246094,56.529998779296875,149.32000732421875,88.87000274658203,211.41000366210938,32.9900016784668,116.41000366210938
2023-09-27,357.7799987792969,157.11000061035156,55.95000076293945,147.33999633789062,88.41000366210938,211.6300048828125,32.400001525878906,120.19999694824219
2023-09-28,357.05999755859375,156.8800048828125,55.810001373291016,146.33999633789062,88.68000030517578,213.02999877929688,32.54999923706055,119.47000122070312
2023-09-29,350.29998779296875,155.75,55.97999954223633,145.86000061035156,88.69000244140625,212.41000366210938,32.40999984741211,117.58000183105469
2023-10-02,348.0799865722656,155.14999389648438,55.47999954223633,145.19000244140625,86.93000030517578,212.1300048828125,31.760000228881836,115.62999725341797
2023-10-03,343.0400085449219,155.33999633789062,54.880001068115234,145.49000549316406,85.05999755859375,209.0500030517578,31.979999542236328,115.83000183105469
2023-10-04,343.69000244140625,155.52000427246094,55.040000915527344,145.97000122070312,86.26000213623047,210.55999755859375,31.540000915527344,111.5
2023-10-05,345.05999755859375,157.13999938964844,52.380001068115234,143.8000030517578,85.83000183105469,210.4499969482422,31.81999969482422,108.98999786376953
2023-10-06,346.3399963378906,157.63999938964844,53.13999938964844,144.08999633789062,84.79000091552734,212.9600067138672,30.850000381469727,107.16999816894531
2023-10-09,345.45001220703125,158.5399932861328,52.880001068115234,143.36000061035156,86.77999877929688,214.3000030517578,31.450000762939453,110.91999816894531
2023-10-10,348.55999755859375,158.36000061035156,54.029998779296875,144.77999877929688,86.66000366210938,215.6300048828125,31.760000228881836,110.44999694824219
2023-10-11,348.42999267578125,156.17999267578125,53.709999084472656,143.0,88.47000122070312,216.47999572753906,31.459999084472656,106.48999786376953
2023-10-12,345.6600036621094,156.3300018310547,52.810001373291016,143.32000732421875,86.06999969482422,214.74000549316406,30.90999984741211,106.47000122070312
2023-10-13,345.0899963378906,156.85000610351562,52.88999938964844,144.69000244140625,87.61000061035156,213.52999877929688,30.670000076293945,109.87000274658203
2023-10-16,346.2300109863281,157.52999877929688,53.43000030517578,146.07000732421875,86.19999694824219,216.00999450683594,31.25,109.94999694824219
2023-10-17,345.3900146484375,156.08999633789062,54.06999969482422,146.25999450683594,85.25,216.2899932861328,31.510000228881836,111.38999938964844
2023-10-18,340.8900146484375,152.72999572753906,54.04999923706055,150.02999877929688,84.5,213.08999633789062,31.049999237060547,112.94999694824219
2023-10-19,338.6600036621094,152.32000732421875,54.349998474121094,148.25,82.7699966430664,211.0800018310547,31.579999923706055,113.0199966430664
2023-10-20,335.8599853515625,153.0,54.56999969482422,148.0500030517578,83.23999786376953,208.47000122070312,31.56999969482422,111.08000183105469
2023-10-23,336.8399963378906,151.38999938964844,54.08000183105469,148.14999389648438,84.23999786376953,207.89999389648438,31.389999389648438,109.44999694824219
2023-10-24,338.6300048828125,151.22999572753906,55.63999938964844,149.89999389648438,85.3499984741211,209.47000122070312,34.29999923706055,108.38999938964844
2023-10-25,336.8999938964844,151.57000732421875,56.119998931884766,150.60000610351562,83.44999694824219,206.36000061035156,33.689998626708984,108.58999633789062
2023-10-26,336.1600036621094,149.0,55.779998779296875,149.8000030517578,84.7300033569336,204.22000122070312,34.470001220703125,107.5999984741211
2023-10-27,331.7099914550781,145.60000610351562,55.2400016784668,147.16000366210938,84.37000274658203,203.1199951171875,33.439998626708984,105.55000305175781
2023-10-30,337.4100036621094,147.02999877929688,56.150001525878906,149.25999450683594,83.98999786376953,205.4600067138672,34.619998931884766,105.87999725341797
2023-10-31,341.3299865722656,148.33999633789062,56.4900016784668,150.02999877929688,83.58000183105469,206.7899932861328,35.130001068115234,105.8499984741211
2023-11-01,343.75,148.69000244140625,56.439998626708984,149.61000061035156,85.0999984741211,208.86000061035156,35.400001525878906,105.63999938964844
2023-11-02,349.0199890136719,150.24000549316406,57.09000015258789,151.44000244140625,87.04000091552734,213.00999450683594,35.900001525878906,109.11000061035156
2023-11-03,351.80999755859375,151.33999633789062,56.7400016784668,150.07000732421875,87.62999725341797,215.41000366210938,36.02000045776367,107.77999877929688
2023-11-06,346.6300048828125,151.6999969482422,56.970001220703125,150.94000244140625,86.77999877929688,215.5,35.63999938964844,105.87000274658203
2023-11-07,346.1700134277344,150.89999389648438,57.18000030517578,150.58999633789062,88.05999755859375,216.13999938964844,35.939998626708984,104.20999908447266
2023-11-08,346.29998779296875,150.35000610351562,57.09000015258789,150.00999450683594,89.55999755859375,216.11000061035156,35.77000045776367,102.93000030517578
2023-11-09,348.17999267578125,147.4199981689453,56.65999984741211,150.35000610351562,87.5,214.27000427246094,35.619998931884766,102.95999908447266
2023-11-10,350.55999755859375,147.25,56.720001220703125,151.41000366210938,87.98999786376953,217.4600067138672,35.709999084472656,103.75
2023-11-13,350.010009765625,147.6300048828125,56.93000030517578,152.4600067138672,87.79000091552734,217.3300018310547,35.81999969482422,104.83999633789062
2023-11-14,354.25,147.66000366210938,57.099998474121094,152.1199951171875,89.77999877929688,222.14999389648438,35.880001068115234,104.29000091552734
2023-11-15,356.7900085449219,148.8000030517578,57.209999084472656,151.4199981689453,88.5199966430664,222.6999969482422,36.0,103.66000366210938
2023-11-16,359.8599853515625,150.10000610351562,57.150001525878906,152.8300018310547,89.62000274658203,222.5500030517578,36.18000030517578,102.45999908447266
2023-11-17,358.92999267578125,149.7899932861328,57.2599983215332,151.07000732421875,90.04000091552734,223.11000061035156,36.22999954223633,104.95999908447266
2023-11-20,361.3299865722656,149.91000366210938,57.400001525878906,150.27000427246094,90.58999633789062,224.7899932861328,36.72999954223633,104.5
2023-11-21,361.0,151.1199951171875,58.029998779296875,149.61000061035156,90.55000305175781,224.17999267578125,37.25,104.45999908447266
2023-11-22,361.79998779296875,150.82000732421875,58.41999816894531,151.02000427246094,90.87000274658203,225.13999938964844,37.349998474121094,104.01000213623047
2023-11-24,362.67999267578125,152.5,58.56999969482422,151.3800048828125,89.80000305175781,225.3800048828125,37.40999984741211,104.56999969482422
2023-11-27,361.3399963378906,151.27999877929688,58.459999084472656,151.24000549316406,91.30000305175781,225.08999633789062,37.349998474121094,103.95999908447266
2023-11-28,360.04998779296875,151.6300048828125,58.58000183105469,152.2899932861328,91.4800033569336,225.22999572753906,37.470001220703125,103.9000015258789
2023-11-29,358.69000244140625,152.11000061035156,58.22999954223633,151.1300048828125,92.62999725341797,225.3300018310547,37.7599983215332,102.33999633789062
2023-11-30,360.0,154.66000366210938,58.439998626708984,153.52000427246094,91.55999755859375,226.25999450683594,38.33000183105469,102.73999786376953
2023-12-01,357.07000732421875,158.3800048828125,58.63999938964844,152.66000366210938,92.98999786376953,228.1699981689453,38.58000183105469,102.98999786376953
2023-12-04,356.6600036621094,158.8800048828125,58.56999969482422,152.05999755859375,92.62000274658203,227.35000610351562,38.040000915527344,102.43000030517578
2023-12-05,355.0299987792969,158.5500030517578,58.65999984741211,146.75999450683594,94.61000061035156,226.91000366210938,38.41999816894531,100.44000244140625
2023-12-06,352.3800048828125,156.6199951171875,58.599998474121094,146.64999389648438,95.87000274658203,225.9499969482422,38.5,99.11000061035156
2023-12-07,352.70001220703125,155.39999389648438,58.7400016784668,146.5,95.31999969482422,227.75999450683594,38.650001525878906,98.41999816894531
2023-12-08,353.0799865722656,154.4199981689453,58.61000061035156,145.14999389648438,94.54000091552734,228.85000610351562,38.25,99.55000305175781
2023-12-11,357.05999755859375,155.05999755859375,59.040000915527344,145.82000732421875,94.33999633789062,229.7899932861328,37.66999816894531,99.62000274658203
2023-12-12,360.0199890136719,155.07000732421875,59.41999816894531,145.94000244140625,94.62000274658203,230.66000366210938,37.29999923706055,98.05000305175781
2023-12-13,362.0299987792969,155.7899932861328,59.93000030517578,148.5800018310547,96.83999633789062,234.24000549316406,36.9900016784668,98.91999816894531
2023-12-14,358.1199951171875,156.8699951171875,59.040000915527344,144.66000366210938,99.04000091552734,235.6300048828125,37.869998931884766,101.58000183105469
2023-12-15,356.5,155.16000366210938,58.599998474121094,143.9600067138672,99.1500015258789,235.30999755859375,37.369998931884766,100.9000015258789
2023-12-18,359.6499938964844,155.44000244140625,59.02000045776367,146.1699981689453,98.36000061035156,236.3300018310547,37.66999816894531,101.6500015258789
2023-12-19,361.79998779296875,156.4600067138672,58.83000183105469,146.1699981689453,98.88999938964844,238.05999755859375,37.56999969482422,102.98999786376953
2023-12-20,355.3500061035156,153.27000427246094,57.61000061035156,143.91000366210938,99.55999755859375,234.50999450683594,37.29999923706055,101.2699966430664
2023-12-21,356.1400146484375,154.83999633789062,57.9900016784668,144.25999450683594,98.93000030517578,236.08999633789062,37.43000030517578,101.7300033569336
2023-12-22,356.4700012207031,155.4600067138672,58.31999969482422,145.27999877929688,98.4800033569336,236.6300048828125,37.4900016784668,101.91000366210938
2023-12-26,356.8299865722656,156.13999938964844,58.560001373291016,145.94000244140625,98.76000213623047,237.8000030517578,37.47999954223633,102.13999938964844
2023-12-27,356.95001220703125,156.35000610351562,58.709999084472656,146.05999755859375,100.51000213623047,238.25,37.310001373291016,101.66000366210938
2023-12-28,357.57000732421875,156.5800018310547,58.75,145.72999572753906,99.77999877929688,238.1300048828125,37.4900016784668,100.19000244140625
2023-12-29,356.6600036621094,156.74000549316406,58.93000030517578,146.5399932861328,98.87999725341797,237.22000122070312,37.70000076293945,99.9800033569336
2024-01-02,362.4599914550781,159.97000122070312,59.81999969482422,148.74000549316406,98.30999755859375,235.6300048828125,38.880001068115234,102.36000061035156
2024-01-03,366.75,160.97000122070312,59.959999084472656,147.83999633789062,98.72000122070312,233.3699951171875,39.15999984741211,103.22000122070312
2024-01-04,363.67999267578125,160.6300048828125,59.7599983215332,148.64999389648438,97.22000122070312,232.77000427246094,39.369998931884766,102.31999969482422
2024-01-05,365.5899963378906,161.1300048828125,59.66999816894531,147.4199981689453,96.29000091552734,233.1199951171875,40.20000076293945,102.62999725341797
2024-01-08,368.17999267578125,161.52999877929688,60.11000061035156,148.69000244140625,97.23999786376953,236.4499969482422,40.099998474121094,100.91999816894531
2024-01-09,366.8999938964844,161.6300048828125,60.0,149.3000030517578,96.62000274658203,236.00999450683594,39.040000915527344,99.66999816894531
2024-01-10,367.9200134277344,161.8699951171875,60.20000076293945,149.94000244140625,96.16999816894531,237.22999572753906,39.08000183105469,98.69000244140625
2024-01-11,363.3399963378906,161.14999389648438,59.810001373291016,150.50999450683594,96.70999908447266,237.07000732421875,37.900001525878906,98.66999816894531
2024-01-12,363.6199951171875,162.38999938964844,60.38999938964844,150.60000610351562,96.5199966430664,237.11000061035156,38.560001373291016,99.94999694824219
2024-01-16,361.1000061035156,160.52000427246094,59.9900016784668,149.7899932861328,94.81999969482422,236.00999450683594,39.290000915527344,97.69000244140625
2024-01-17,359.2900085449219,160.42999267578125,59.9900016784668,149.94000244140625,94.66999816894531,234.58999633789062,38.869998931884766,96.9800033569336
2024-01-18,362.3800048828125,161.2100067138672,60.15999984741211,148.13999938964844,93.79000091552734,236.66000366210938,38.939998626708984,96.80000305175781
2024-01-19,366.989990234375,161.67999267578125,59.83000183105469,147.57000732421875,94.08999633789062,239.5399932861328,39.33000183105469,96.94999694824219
2024-01-22,368.05999755859375,162.47000122070312,59.56999969482422,147.86000061035156,94.6500015258789,240.5800018310547,39.58000183105469,96.81999969482422
2024-01-23,372.1400146484375,159.80999755859375,59.849998474121094,153.97999572753906,93.9000015258789,241.02000427246094,42.22999954223633,97.91000366210938
2024-01-24,376.5899963378906,158.9600067138672,58.90999984741211,152.1199951171875,93.3499984741211,240.97999572753906,41.279998779296875,99.5999984741211
2024-01-25,380.8500061035156,159.55999755859375,59.15999984741211,155.6199951171875,93.95999908447266,242.32000732421875,42.290000915527344,102.12999725341797
2024-01-26,385.3999938964844,159.5,59.369998931884766,156.13999938964844,93.77999877929688,242.1199951171875,42.400001525878906,103.0
2024-01-29,383.17999267578125,159.36000061035156,59.72999954223633,156.16000366210938,94.86000061035156,244.32000732421875,42.04999923706055,103.12999725341797
2024-01-30,387.1499938964844,158.77000427246094,59.900001525878906,157.49000549316406,95.72000122070312,243.97999572753906,42.470001220703125,104.8499984741211
2024-01-31,383.739990234375,158.89999389648438,59.4900016784668,157.13999938964844,96.66000366210938,239.8699951171875,42.349998474121094,102.80999755859375
2024-02-01,386.44000244140625,158.36000061035156,60.97999954223633,159.17999267578125,98.23999786376953,243.10000610351562,42.4900016784668,102.38999938964844
2024-02-02,390.75,156.61000061035156,60.540000915527344,158.08999633789062,96.06999969482422,245.17999267578125,42.130001068115234,101.97000122070312
2024-02-05,390.760009765625,155.8000030517578,60.040000915527344,158.2100067138672,94.12999725341797,244.02000427246094,41.380001068115234,101.55000305175781
2024-02-06,393.739990234375,158.05999755859375,59.939998626708984,158.9600067138672,95.05000305175781,244.85000610351562,41.099998474121094,102.25
2024-02-07,397.6600036621094,157.97999572753906,59.9900016784668,159.1199951171875,94.58999633789062,246.77999877929688,40.41999816894531,102.22000122070312
2024-02-08,397.489990234375,156.39999389648438,59.83000183105469,158.63999938964844,94.04000091552734,247.38999938964844,39.90999984741211,103.97000122070312
2024-02-09,398.3599853515625,156.75999450683594,59.560001373291016,157.4199981689453,93.8499984741211,248.89999389648438,39.720001220703125,101.7699966430664
2024-02-12,397.7099914550781,157.85000610351562,59.70000076293945,157.11000061035156,93.95999908447266,249.13999938964844,40.099998474121094,103.16999816894531
2024-02-13,394.79998779296875,156.47000122070312,59.349998474121094,156.27000427246094,92.3499984741211,245.14999389648438,40.130001068115234,101.33999633789062
2024-02-14,398.67999267578125,155.74000549316406,59.290000915527344,155.6300048828125,92.81999969482422,247.86000061035156,40.150001525878906,100.83999633789062
2024-02-15,403.45001220703125,157.9199981689453,59.400001525878906,157.00999450683594,93.30000305175781,249.77000427246094,40.59000015258789,103.7300033569336
2024-02-16,405.989990234375,156.5500030517578,59.38999938964844,157.50999450683594,92.76000213623047,248.4600067138672,40.4900016784668,103.7300033569336
2024-02-20,407.1499938964844,157.86000061035156,60.70000076293945,158.50999450683594,92.83999633789062,246.89999389648438,40.5,102.75
2024-02-21,409.25,158.67999267578125,61.2400016784668,160.39999389648438,92.18000030517578,246.9499969482422,41.099998474121094,104.8499984741211
2024-02-22,415.1600036621094,160.4499969482422,61.150001525878906,160.55999755859375,92.62999725341797,251.8300018310547,40.72999954223633,104.76000213623047
2024-02-23,417.2200012207031,161.83999633789062,61.20000076293945,161.02999877929688,93.87000274658203,252.0,40.65999984741211,103.83999633789062
2024-02-26,409.1400146484375,160.7899932861328,60.709999084472656,160.22000122070312,93.58999633789062,251.24000549316406,39.689998626708984,104.25
2024-02-27,408.9100036621094,160.97999572753906,60.34000015258789,159.3000030517578,92.93000030517578,251.94000244140625,39.93000030517578,104.02999877929688
2024-02-28,412.1400146484375,161.5500030517578,60.400001525878906,160.0500030517578,93.5199966430664,251.52000427246094,40.099998474121094,104.31999969482422
2024-02-29,409.3999938964844,161.3800048828125,60.02000045776367,158.94000244140625,94.18000030517578,252.5800018310547,40.02000045776367,104.5199966430664
2024-03-01,407.1099853515625,162.1199951171875,59.529998779296875,158.85000610351562,94.47000122070312,254.89999389648438,40.20000076293945,105.83999633789062
2024-03-04,403.3900146484375,159.83999633789062,59.810001373291016,159.55999755859375,94.08999633789062,254.64999389648438,40.310001373291016,104.36000061035156
2024-03-05,400.739990234375,159.97000122070312,59.52000045776367,159.32000732421875,95.43000030517578,251.9499969482422,40.349998474121094,105.63999938964844
2024-03-06,403.9599914550781,159.33999633789062,59.54999923706055,159.57000732421875,95.98999786376953,253.44000244140625,39.93000030517578,106.7699966430664
2024-03-07,402.3900146484375,158.8699951171875,59.439998626708984,160.6199951171875,95.9000015258789,255.91000366210938,39.529998779296875,107.37000274658203
2024-03-08,403.1499938964844,159.52000427246094,59.52000045776367,160.35000610351562,95.7300033569336,254.42999267578125,39.5099983215332,108.37999725341797
2024-03-11,404.760009765625,161.22999572753906,60.2400016784668,161.5500030517578,95.68000030517578,254.02000427246094,40.130001068115234,109.0199966430664
2024-03-12,404.9800109863281,162.74000549316406,60.5,161.92999267578125,94.87999725341797,256.5299987792969,40.130001068115234,108.31999969482422
2024-03-13,408.1300048828125,161.10000610351562,61.119998931884766,162.3000030517578,94.41999816894531,256.2099914550781,40.2599983215332,109.52999877929688
2024-03-14,406.7300109863281,159.2100067138672,60.5,161.5,92.97000122070312,255.22000122070312,39.77000045776367,111.47000122070312
2024-03-15,408.1300048828125,158.17999267578125,59.880001068115234,161.3800048828125,92.94000244140625,253.7100067138672,39.4900016784668,111.2699966430664
2024-03-18,408.4100036621094,156.75999450683594,60.130001068115234,161.2100067138672,92.66000366210938,255.0,39.93000030517578,112.30000305175781
2024-03-19,411.760009765625,156.2100067138672,60.22999954223633,161.8300018310547,92.91999816894531,256.4700012207031,39.970001220703125,113.08999633789062
2024-03-20,416.1099853515625,155.75999450683594,60.75,161.99000549316406,92.88999938964844,259.07000732421875,40.119998931884766,112.98999786376953
2024-03-21,413.7799987792969,155.75,60.470001220703125,161.86000061035156,93.08999633789062,260.1400146484375,40.540000915527344,113.48999786376953
2024-03-22,411.6000061035156,155.22999572753906,60.4900016784668,161.66000366210938,93.9800033569336,258.5,40.369998931884766,113.48999786376953
2024-03-25,409.9200134277344,155.22000122070312,60.400001525878906,160.19000244140625,93.51000213623047,257.9200134277344,40.869998931884766,114.6500015258789
2024-03-26,411.57000732421875,155.77000427246094,60.540000915527344,160.5500030517578,93.7699966430664,257.4599914550781,40.849998474121094,113.79000091552734
2024-03-27,416.92999267578125,157.9600067138672,61.029998779296875,162.61000061035156,94.69999694824219,259.7300109863281,41.540000915527344,114.97000122070312
2024-03-28,420.5199890136719,158.19000244140625,61.18000030517578,162.25,94.62000274658203,259.8999938964844,41.959999084472656,116.23999786376953
2024-04-01,420.20001220703125,157.77999877929688,60.68000030517578,160.5800018310547,92.55000305175781,259.70001220703125,42.279998779296875,116.98999786376953
2024-04-02,418.9200134277344,157.72999572753906,60.150001525878906,160.57000732421875,92.04000091552734,257.29998779296875,42.540000915527344,119.27999877929688
2024-04-03,420.239990234375,154.25999450683594,59.83000183105469,156.14999389648438,92.0199966430664,257.70001220703125,42.84000015258789,119.30000305175781
2024-04-04,415.32000732421875,152.5,59.29999923706055,155.4499969482422,92.68000030517578,254.61000061035156,42.45000076293945,119.72000122070312
2024-04-05,418.6199951171875,152.38999938964844,59.5099983215332,156.10000610351562,91.38999938964844,257.17999267578125,42.119998931884766,121.37000274658203
2024-04-08,415.9700012207031,151.58999633789062,59.27000045776367,156.0399932861328,91.37999725341797,257.4800109863281,41.72999954223633,120.55000305175781
2024-04-09,414.69000244140625,152.2899932861328,59.720001220703125,156.66000366210938,92.2300033569336,257.8500061035156,40.84000015258789,121.18000030517578
2024-04-10,409.1099853515625,150.1999969482422,58.91999816894531,157.24000549316406,90.22000122070312,254.97000122070312,40.52000045776367,122.19999694824219
2024-04-11,407.6099853515625,148.7899932861328,59.04999923706055,155.83999633789062,89.80999755859375,256.70001220703125,40.15999984741211,121.79000091552734
2024-04-12,403.260009765625,147.52000427246094,58.279998779296875,155.3300018310547,90.29000091552734,253.0,39.720001220703125,120.37000274658203
